0.0615,0.0801,0.8557,0.1001,0.1310,0.0501,0.999442,0.014803,-0.029955,0.000041,0.0990,0.5361,-1.3743
0.0393,0.1011,0.8865,0.2077,0.0383,0.0597,0.999437,0.015303,-0.029862,0.000027,-0.1351,0.7245,-1.0796
0.0608,0.0522,1.0348,0.2407,-0.1076,0.0085,0.999430,0.015812,-0.029839,0.000013,-0.0107,0.1908,0.3698
0.0538,0.0369,1.0740,0.2269,0.0224,0.0458,0.999442,0.015955,-0.029357,0.000003,-0.0914,0.0250,0.7444
0.0400,0.0847,1.0104,0.1630,0.0650,0.0458,0.999439,0.016430,-0.029181,-0.000011,-0.1867,0.5045,0.1297
0.0330,0.1074,0.9880,0.0298,0.0128,0.0213,0.999436,0.016906,-0.029023,-0.000026,-0.2404,0.7251,-0.0848
0.0217,0.0902,1.0074,0.0021,-0.0692,-0.0032,0.999436,0.017324,-0.028752,-0.000043,-0.3559,0.5418,0.0936
0.0277,0.0862,1.0922,0.0117,-0.0905,0.0043,0.999438,0.017728,-0.028461,-0.000060,-0.3388,0.4648,0.9251
0.0334,0.0923,1.1160,-0.0160,0.0149,0.0064,0.999437,0.018161,-0.028212,-0.000076,-0.2905,0.5068,1.1640
0.0302,0.1173,0.9868,0.0352,0.1427,-0.0043,0.999433,0.018639,-0.028056,-0.000093,-0.2485,0.7888,-0.0918
0.0602,0.0735,0.9921,-0.0021,-0.0501,-0.0767,0.999421,0.019134,-0.028117,-0.000109,0.0418,0.3473,-0.0396
0.0779,0.0530,1.0625,0.0170,-0.0021,-0.0479,0.999404,0.019415,-0.028530,-0.000111,0.1678,0.1138,0.6518
0.0732,0.0632,1.0024,-0.0277,-0.0096,-0.0320,0.999388,0.019831,-0.028804,-0.000119,0.1505,0.2290,0.0658
0.0730,0.0778,1.0446,-0.0671,-0.0543,-0.0170,0.999374,0.020299,-0.028971,-0.000130,0.1207,0.3454,0.4837
0.0668,0.0903,1.0345,-0.0543,-0.0320,-0.0245,0.999362,0.020791,-0.029041,-0.000144,0.0639,0.4626,0.3877
0.0734,0.0532,1.0458,-0.0085,-0.0383,-0.0490,0.999344,0.021095,-0.029437,-0.000147,0.1143,0.0881,0.4863
0.0668,0.0829,1.0291,-0.0043,-0.0224,-0.0256,0.999331,0.021588,-0.029514,-0.000161,0.0575,0.3757,0.3316
0.0803,0.0710,1.0240,-0.0107,-0.0181,-0.0618,0.999314,0.021989,-0.029811,-0.000169,0.1872,0.2535,0.2858
0.0806,0.0627,0.9962,0.0575,0.0245,-0.0021,0.999295,0.022323,-0.030181,-0.000171,0.1987,0.1776,0.0105
0.0773,0.0773,0.9027,-0.0128,0.0170,0.0075,0.999278,0.022748,-0.030441,-0.000178,0.2169,0.3533,-0.8991
0.0995,0.0291,0.9318,-0.2120,-0.1246,-0.0160,0.999267,0.022588,-0.030922,-0.000163,0.4087,-0.1295,-0.6228
0.0833,0.0490,1.0029,-0.2024,-0.1332,0.0330,0.999249,0.022660,-0.031420,-0.000154,0.1966,0.0328,0.0722
0.0566,0.0878,0.9515,0.0597,0.0490,0.0352,0.999239,0.023161,-0.031380,-0.000168,-0.0319,0.4270,-0.4290
0.0604,0.0540,0.8842,0.0085,-0.0405,0.0330,0.999223,0.023628,-0.031556,-0.000178,0.0439,0.1181,-1.1006
0.0618,0.0425,0.9456,0.0746,-0.0426,0.0703,0.999221,0.023250,-0.031880,-0.000155,0.0132,-0.0157,-0.5048
0.0332,0.0858,0.9484,0.1577,0.0618,0.0788,0.999220,0.023674,-0.031603,-0.000171,-0.2635,0.4001,-0.4750
0.0387,0.0604,0.9045,0.0415,0.0703,0.0330,0.999223,0.024018,-0.031236,-0.000189,-0.1757,0.1655,-0.9115
0.0483,0.0514,0.8351,-0.0810,0.0671,0.0192,0.999217,0.024485,-0.031067,-0.000207,-0.0359,0.1018,-1.5888
0.0618,0.0398,0.8165,-0.1800,0.0053,0.0075,0.999202,0.024463,-0.031565,-0.000194,0.0989,-0.0027,-1.7675
0.0708,-0.0017,0.8414,-0.0309,0.0959,0.0533,0.999208,0.023999,-0.031750,-0.000172,0.1693,-0.4137,-1.5379
0.0591,0.0442,0.7343,0.0756,0.2461,0.0341,0.999188,0.024293,-0.032144,-0.000170,0.1151,0.0823,-2.5712
0.1074,-0.1218,0.5527,0.0639,0.2759,-0.0447,0.999192,0.023846,-0.032349,-0.000152,0.7023,-1.4535,-4.3925
